Unnamed: 0,Company,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price,CPU_Brand,Touchscreen,IPS,X_res,Y_res,PPI,SSD,HDD,Log_Price
704.0,Lenovo,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4,500 HDD,Intel HD Graphics 520,No OS,1.9,23976,Intel,0,0,1366,768,100.45466986113651,0,500,10.084808608996498
705.0,Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,2.18,42357,Intel,0,0,1920,1080,141.21199808219862,256,0,10.653888975677635
706.0,Acer,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 8250U 1.6GHz,1,256 SSD,Intel UHD Graphics 620,Windows 10,1.6,53226,Intel,1,1,1920,1080,165.6321180513006,256,0,10.882302277748641
707.0,Lenovo,Workstation,15.6,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,16,512 SSD,Nvidia Quadro M520M,Windows 7,2.18,98834,Intel,0,0,1920,1080,141.21199808219862,512,0,11.50119695409162
708.0,Lenovo,Notebook,14.0,Full HD 1920x1080,Intel Core i5 6300HQ 2.3GHz,8,256 SSD,Intel HD Graphics 520,Windows 10,1.8,63456,Intel,0,0,1920,1080,157.3505121487356,256,0,11.058102031319523
709.0,HP,Notebook,17.3,IPS Panel Full HD 1920x1080,AMD A10-Series 9620P 2.5GHz,6,2000 HDD,AMD Radeon 530,Windows 10,2.71,34898,AMD,0,1,1920,1080,127.33567457123111,0,2000,10.460184799958176
710.0,Lenovo,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,128 SSD    1000 HDD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.5,66546,Intel,0,1,1920,1080,141.21199808219862,128,1000,11.105648716832796
711.0,Dell,Notebook,14.0,Full HD 1920x1080,Intel Core i5 7440HQ 2.8GHz,8,256 SSD,Nvidia GeForce 930MX,Linux,1.64,58021,Intel,0,0,1920,1080,157.3505121487356,256,0,10.968560292962923
712.0,Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,1000 HDD,Intel HD Graphics 620,Linux,1.98,38681,Intel,0,0,1920,1080,141.21199808219862,0,1000,10.563103802387129
713.0,Asus,Notebook,14.0,Full HD 1920x1080,Intel Celeron Dual Core N3350 1.1GHz,4,32 Flash Storage,Intel HD Graphics 500,Windows 10,1.5,15877,Intel,0,0,1920,1080,157.3505121487356,0,0,9.672626800077511
714.0,Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7300U 2.6GHz,16,512 SSD,Intel HD Graphics 620,Windows 10,1.93,76012,Intel,0,0,1920,1080,141.21199808219862,512,0,11.238646501541249
715.0,Lenovo,Notebook,14.0,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256 SSD,Nvidia GeForce 920MX,Windows 10,1.87,45664,Intel,0,1,1920,1080,157.3505121487356,256,0,10.729065520276563
716.0,Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7300U 2.6GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,1.9,62817,Intel,0,0,1920,1080,141.21199808219862,256,0,11.047981016460426
717.0,Lenovo,Notebook,15.6,1366x768,AMD A6-Series 7310 2GHz,4,500 HDD,AMD Radeon R4,Windows 10,2.19,15877,AMD,0,0,1366,768,100.45466986113651,0,500,9.672626800077511
718.0,Mediacom,Notebook,14.0,IPS Panel Full HD 1920x1200,Intel Atom Z8350 1.92GHz,4,32 HDD,Intel HD Graphics 400,Windows 10,1.4,14119,Intel,0,1,1920,1200,161.72539083525606,0,32,9.555276687009526
719.0,HP,Notebook,17.3,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256 SSD,Nvidia GeForce 930MX,Windows 10,2.63,63936,Intel,0,0,1920,1080,127.33567457123111,256,0,11.065637862008225
720.0,Lenovo,Ultrabook,14.0,IPS Panel Quad HD+ 2560x1440,Intel Core i7 6500U 2.5GHz,64,512 SSD,Intel HD Graphics 520,Windows 10,1.17,89864,Intel,0,1,2560,1440,209.8006828649808,512,0,11.406052695321405
721.0,HP,2 in 1 Convertible,13.3,IPS Panel Touchscreen 1366x768,Intel Core i5 7200U 2.5GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,1.58,44574,Intel,1,1,1366,768,117.82653006268643,256,0,10.704906008379862
722.0,Lenovo,Ultrabook,14.0,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,1.32,79866,Intel,0,1,1920,1080,157.3505121487356,256,0,11.288105509275074
723.0,Dell,Gaming,17.3,4K Ultra HD 3840x2160,Intel Core i7 7700HQ 2.8GHz,32,1000 SSD    1000 HDD,Nvidia GeForce GTX 1070,Windows 10,4.36,194972,Intel,0,0,3840,2160,254.67134914246222,1000,1000,12.1806112374923
724.0,MSI,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,128 SSD    1000 HDD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.7,71847,Intel,0,0,1920,1080,127.33567457123111,128,1000,11.182294136982017
725.0,Lenovo,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,1000 HDD,Intel HD Graphics 620,No OS,1.9,26101,Intel,0,0,1366,768,100.45466986113651,0,1000,10.169728906753061
727.0,Dell,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i3 7100U 2.4GHz,4,1000 HDD,Intel HD Graphics 620,Windows 10,1.71,34578,Intel,1,0,1920,1080,165.6321180513006,0,1000,10.450972920664721
728.0,Dell,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8,1000 HDD,AMD Radeon R7 M445,Linux,2.32,31409,Intel,0,0,1366,768,100.45466986113651,0,1000,10.354849755031296
729.0,HP,Notebook,15.6,Full HD 1920x1080,AMD A9-Series 9420 3GHz,4,1000 HDD,AMD Radeon 520,Windows 10,2.1,26053,AMD,0,0,1920,1080,141.21199808219862,0,1000,10.16788820369854
730.0,Acer,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,128 SSD    1000 HDD,Nvidia GeForce GTX 1060,Windows 10,4.2,103096,Intel,0,1,1920,1080,127.33567457123111,128,1000,11.543415871968227
731.0,Dell,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,12,1000 HDD,Intel HD Graphics 620,Windows 10,2.25,34578,Intel,0,0,1366,768,100.45466986113651,0,1000,10.450972920664721
732.0,HP,Notebook,15.6,Full HD 1920x1080,AMD A9-Series A9-9420 3GHz,6,128 SSD    1000 HDD,AMD Radeon 520,Windows 10,2.1,34632,AMD,0,0,1920,1080,141.21199808219862,128,1000,10.452533389121816
733.0,Acer,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,500 HDD,Intel HD Graphics 620,Windows 10,2.4,29783,Intel,0,0,1366,768,100.45466986113651,0,500,10.301693039915031
734.0,Lenovo,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,1.44,51148,Intel,0,1,1920,1080,165.6321180513006,256,0,10.842478669931058
735.0,Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,4,1000 HDD,Intel HD Graphics 620,Windows 10,1.85,41505,Intel,0,0,1920,1080,141.21199808219862,0,1000,10.633569180889136
736.0,HP,Workstation,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256 SSD,Nvidia Quadro M2200,Windows 10,2.6,128884,Intel,0,0,1920,1080,141.21199808219862,256,0,11.766668053992445
737.0,Dell,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 8250U 1.6GHz,8,1000 HDD,Intel UHD Graphics 620,Windows 10,1.55,35111,Intel,1,0,1920,1080,165.6321180513006,0,1000,10.466269750670861
738.0,MSI,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256 SSD    1000 HDD,Nvidia GeForce GTX 1060,Windows 10,1.8,111593,Intel,0,0,1920,1080,141.21199808219862,256,1000,11.622613602947778
739.0,Acer,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4,500 HDD,Intel HD Graphics 520,Windows 10,2.4,21887,Intel,0,0,1366,768,100.45466986113651,0,500,9.993648132244084
740.0,Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,128 SSD    1000 HDD,Nvidia GeForce 940MX,Windows 10,2.0,64308,Intel,0,0,1920,1080,141.21199808219862,128,1000,11.07143931928285
741.0,Dell,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,8,256 SSD,Intel HD Graphics 520,Windows 10,2.0,35431,Intel,0,0,1366,768,100.45466986113651,256,0,10.47534242212957
742.0,Toshiba,Notebook,14.0,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,1.25,81784,Intel,1,1,1920,1080,157.3505121487356,256,0,11.31183690443685
743.0,Lenovo,2 in 1 Convertible,14.0,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,1.7,53226,Intel,1,0,1920,1080,157.3505121487356,256,0,10.882302277748641
744.0,Lenovo,Workstation,15.6,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 7600U 2.8GHz,16,1000 SSD,Nvidia Quadro M520M,Windows 10,2.5,175770,Intel,0,1,3840,2160,282.42399616439724,1000,0,12.076931601206944
745.0,Acer,Notebook,14.0,1366x768,Intel Celeron Dual Core N3060 1.6GHz,2,32 Flash Storage,Intel HD Graphics 400,Chrome OS,1.68,17582,Intel,0,0,1366,768,111.93520355955211,0,0,9.774630930411124
746.0,Samsung,Ultrabook,13.3,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,16,256 SSD,Intel HD Graphics 620,Windows 10,0.81,87858,Intel,0,0,1920,1080,165.6321180513006,256,0,11.383477153783312
748.0,Dell,Notebook,14.0,1366x768,Intel Core i5 7200U 2.5GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,1.6,60031,Intel,0,0,1366,768,111.93520355955211,256,0,11.002616374444639
749.0,HP,Workstation,17.3,IPS Panel Full HD 1920x1080,Intel Xeon E3-1535M v5 2.9GHz,16,256 SSD,Nvidia Quadro M2000M,Windows 7,3.0,233845,Intel,0,1,1920,1080,127.33567457123111,256,0,12.362413781698168
750.0,Lenovo,Netbook,11.6,Touchscreen 1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,128 SSD,Intel HD Graphics 400,Windows 10,1.4,25308,Intel,1,0,1366,768,135.0942111925629,128,0,10.138875830266775
751.0,HP,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6300U 2.4GHz,8,256 SSD,Intel HD Graphics 520,Windows 10,1.84,101232,Intel,0,0,1920,1080,141.21199808219862,256,0,11.525170191386666
752.0,Asus,Notebook,15.6,1366x768,Intel Core i5 6300HQ 2.3GHz,4,1000 HDD,Nvidia GeForce GTX 950M,No OS,2.45,30849,Intel,0,0,1366,768,100.45466986113651,0,1000,10.3368596138973
754.0,Asus,Notebook,15.6,1366x768,Intel Core i7 7500U 2.7GHz,4,256 SSD,Intel HD Graphics 620,Windows 10,2.37,45282,Intel,0,0,1366,768,100.45466986113651,256,0,10.720664881512924
755.0,Lenovo,2 in 1 Convertible,13.3,IPS Panel Quad HD+ / Touchscreen 3200x1800,Intel Core i5 6260U 1.8GHz,8,256 SSD,Intel HD Graphics 540,Windows 10,1.3,63882,Intel,1,1,3200,1800,276.053530085501,256,0,11.06479291054266
756.0,HP,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,128 SSD    1000 HDD,Nvidia GeForce GTX 1050,Windows 10,2.2,58554,Intel,0,1,1920,1080,141.21199808219862,128,1000,10.977704684369517
757.0,HP,Workstation,15.6,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8,256 SSD,Nvidia Quadro M1000M,Windows 7,2.59,83170,Intel,0,0,1920,1080,141.21199808219862,256,0,11.328641984862733
758.0,Dell,Gaming,15.6,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 7700HQ 2.8GHz,16,256 SSD    1000 HDD,Nvidia GeForce GTX 1070,Windows 10,4.42,152859,Intel,0,1,3840,2160,282.42399616439724,256,1000,11.93727120684168
759.0,Acer,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,256 SSD,Intel HD Graphics 620,Windows 10,2.1,31914,Intel,0,0,1366,768,100.45466986113651,256,0,10.370800063970373
760.0,Lenovo,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,128 SSD    1000 HDD,Nvidia GeForce GTX 1050,Windows 10,2.5,55837,Intel,0,1,1920,1080,141.21199808219862,128,1000,10.930192011064651
761.0,Dell,Ultrabook,12.5,Full HD 1920x1080,Intel Core i7 7600U 2.8GHz,16,256 SSD,Intel HD Graphics 620,Windows 10,1.18,99047,Intel,0,0,1920,1080,176.23257360658386,256,0,11.503349763934546
762.0,Google,Ultrabook,12.3,Touchscreen 2400x1600,Intel Core i5 7Y57 1.2GHz,8,256 SSD,Intel HD Graphics 615,Chrome OS,1.1,83063,Intel,1,0,2400,1600,234.50740003017813,256,0,11.327354635001065
763.0,Asus,Ultrabook,13.3,IPS Panel Quad HD+ 3200x1800,Intel Core i5 7200U 2.5GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,1.2,60153,Intel,0,1,3200,1800,276.053530085501,256,0,11.004646595470813
764.0,Dell,Notebook,13.3,1366x768,Intel Core i3 6006U 2GHz,4,500 HDD,Intel HD Graphics 520,Windows 10,1.65,45234,Intel,0,0,1366,768,117.82653006268643,0,500,10.719604295439757
765.0,Acer,Notebook,13.3,1366x768,Intel Core i5 6200U 2.3GHz,4,128 SSD,Intel HD Graphics 520,Windows 10,1.6,34898,Intel,0,0,1366,768,117.82653006268643,128,0,10.460184799958176
766.0,Asus,Notebook,17.3,1366x768,Intel Pentium Quad Core N4200 1.1GHz,4,1000 HDD,Nvidia GeForce 920MX,Windows 10,2.8,25059,Intel,0,0,1366,768,90.58340172449303,0,1000,10.128988323424016
767.0,Dell,Gaming,15.6,IPS Panel Touchscreen / 4K Ultra HD 3840x2160,Intel Core i7 6700HQ 2.6GHz,16,128 SSD    1000 HDD,Nvidia GeForce GTX 960M,Windows 10,2.72,58554,Intel,1,1,3840,2160,282.42399616439724,128,1000,10.977704684369517
768.0,Samsung,Ultrabook,13.3,Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,1.31,85194,Intel,1,0,1920,1080,165.6321180513006,256,0,11.352686287802413
769.0,Acer,Notebook,15.6,1366x768,Intel Pentium Quad Core N4200 1.1GHz,4,1000 HDD,Intel HD Graphics 505,Linux,2.1,15877,Intel,0,0,1366,768,100.45466986113651,0,1000,9.672626800077511
770.0,Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,16,?,AMD Radeon R7 M445,Windows 10,2.3,62938,Intel,0,0,1920,1080,141.21199808219862,0,0,11.049905393818637
771.0,Samsung,2 in 1 Convertible,15.0,Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,16,256 SSD,AMD Radeon 540,Windows 10,1.71,95850,Intel,1,0,1920,1080,146.86047800548656,256,0,11.47053974847379
772.0,Toshiba,Notebook,14.0,IPS Panel 1366x768,Intel Core i5 6200U 2.3GHz,4,128 SSD,Intel HD Graphics 520,Windows 10,1.75,54345,Intel,0,1,1366,768,111.93520355955211,128,0,10.903107891997287
773.0,Dell,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,1000 HDD,Nvidia GeForce GTX 1050,Windows 10,2.62,58554,Intel,0,0,1920,1080,141.21199808219862,0,1000,10.977704684369517
775.0,Asus,2 in 1 Convertible,15.6,Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,12,2000 HDD,Nvidia GeForce 940MX,Windows 10,2.3,44701,Intel,1,0,1920,1080,141.21199808219862,0,2000,10.707751151716078
776.0,Lenovo,Notebook,15.6,4K Ultra HD 3840x2160,Intel Core i7 6820HQ 2.7GHz,16,512 SSD,Nvidia Quadro M2000M,Windows 7,2.5,126273,Intel,0,0,3840,2160,282.42399616439724,512,0,11.746201508762992
777.0,Acer,Notebook,14.0,IPS Panel Full HD 1920x1080,Intel Core i3 7100U 2.4GHz,4,128 SSD,Intel HD Graphics 620,Windows 10,1.8,33886,Intel,0,1,1920,1080,157.3505121487356,128,0,10.430757228718052
778.0,Razer,Gaming,14.0,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,512 SSD,Nvidia GeForce GTX 1060,Windows 10,1.95,154458,Intel,0,0,1920,1080,157.3505121487356,512,0,11.947677493703285
779.0,Asus,Notebook,15.6,1920x1080,Intel Pentium Dual Core N4200 1.1GHz,8,128 SSD,Intel HD Graphics 505,Windows 10,2.0,31003,Intel,0,0,1920,1080,141.21199808219862,128,0,10.341839252978511
780.0,Dell,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,32,1000 SSD    1000 HDD,Nvidia GeForce GTX 1070M,Windows 10,4.42,191211,Intel,0,1,1920,1080,127.33567457123111,1000,1000,12.161132809325325
781.0,Asus,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,16,256 SSD    1000 HDD,Nvidia GeForce GTX 1070,Windows 10,4.3,125208,Intel,0,1,1920,1080,127.33567457123111,256,1000,11.737731633370338
782.0,Toshiba,Ultrabook,14.0,IPS Panel Full HD 1920x1080,Intel Core i7 6600U 2.6GHz,16,512 SSD,Nvidia GeForce 930M,Windows 10,1.47,93985,Intel,0,1,1920,1080,157.3505121487356,512,0,11.450890474050695
783.0,Lenovo,Notebook,15.6,1366x768,Intel Celeron Quad Core N3710 1.6GHz,8,1000 HDD,Intel HD Graphics 405,No OS,2.2,17529,Intel,0,0,1366,768,100.45466986113651,0,1000,9.771611931222546
784.0,Lenovo,Ultrabook,14.0,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,16,512 SSD,Intel HD Graphics 620,Windows 10,1.7,122490,Intel,0,0,1920,1080,157.3505121487356,512,0,11.715784672981732
785.0,MSI,Gaming,14.0,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256 SSD    1000 HDD,Nvidia GeForce GTX 1060,Windows 10,1.6,100752,Intel,0,1,1920,1080,157.3505121487356,256,1000,11.520417330728524
786.0,MSI,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,128 SSD    1000 HDD,Nvidia GeForce GTX 1050,Windows 10,2.2,58021,Intel,0,0,1920,1080,141.21199808219862,128,1000,10.968560292962923
787.0,Lenovo,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,4,1000 HDD,Nvidia GeForce GTX 1050,Windows 10,2.4,53226,Intel,0,1,1920,1080,141.21199808219862,0,1000,10.882302277748641
788.0,Acer,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256 SSD    1000 HDD,Nvidia GeForce GTX 1060,Windows 10,4.2,122490,Intel,0,1,1920,1080,127.33567457123111,256,1000,11.715784672981732
789.0,Dell,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,256 SSD,Nvidia GeForce GTX 1050,Windows 10,2.62,52480,Intel,0,0,1920,1080,141.21199808219862,256,0,10.86818742361797
790.0,Asus,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,128 SSD    1000 HDD,Nvidia GeForce GTX1060,Windows 10,2.24,71341,Intel,0,0,1920,1080,141.21199808219862,128,1000,11.175226476196194
791.0,Vero,Notebook,14.0,1920x1080,Intel Celeron Dual Core N3350 1.1GHz,4,32 Flash Storage,Intel HD Graphics 500,Windows 10,1.22,10810,Intel,0,0,1920,1080,157.3505121487356,0,0,9.288226910633254
792.0,Lenovo,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,8,512 SSD,Intel HD Graphics 620,Windows 10,1.37,104961,Intel,1,1,1920,1080,165.6321180513006,512,0,11.561344131571554
793.0,Lenovo,2 in 1 Convertible,15.6,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,8,256 SSD,AMD Radeon R7 M460,Windows 10,2.08,51095,Intel,1,0,1920,1080,141.21199808219862,256,0,10.84144192404631
794.0,Apple,Ultrabook,12.0,IPS Panel Retina Display 2304x1440,Intel Core M 1.2GHz,8,512 Flash Storage,Intel HD Graphics 5300,Mac OS X,0.92,62071,Intel,0,1,2304,1440,226.41554716935852,0,0,11.036034170120518
795.0,Lenovo,2 in 1 Convertible,14.0,IPS Panel Touchscreen 2560x1440,Intel Core i5 7200U 2.5GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,1.42,124142,Intel,1,1,2560,1440,209.8006828649808,256,0,11.729181350680463
796.0,Asus,Notebook,14.0,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4,32 Flash Storage,Intel HD Graphics 500,Windows 10,1.63,15930,Intel,0,0,1366,768,111.93520355955211,0,0,9.675959402904095
797.0,Dell,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8,128 SSD,Intel HD Graphics 620,Windows 10,1.95,43156,Intel,0,0,1366,768,100.45466986113651,128,0,10.67257673667123
798.0,Lenovo,2 in 1 Convertible,13.9,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,1.38,71874,Intel,1,1,1920,1080,158.48253022174808,256,0,11.182669864959387
799.0,Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,8,256 SSD,AMD Radeon R5 M420X,Windows 10,2.0,39373,Intel,0,0,1920,1080,141.21199808219862,256,0,10.580835581187099
800.0,HP,Workstation,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,256 SSD,Nvidia Quadro M2200,Windows 10,3.14,110017,Intel,0,0,1920,1080,141.21199808219862,256,0,11.60839017828818
801.0,Asus,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,2.37,58554,Intel,0,0,1920,1080,141.21199808219862,256,0,10.977704684369517
802.0,Dell,Ultrabook,13.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,1.29,79866,Intel,0,0,1920,1080,165.6321180513006,256,0,11.288105509275074
803.0,Dell,Notebook,15.6,4K Ultra HD / Touchscreen 3840x2160,Intel Core i5 7300HQ 2.5GHz,8,256 SSD,Nvidia GeForce GTX 1050,Windows 10,2.06,93186,Intel,1,0,3840,2160,282.42399616439724,256,0,11.442352774798065
804.0,Dell,Netbook,11.6,1366x768,Intel Pentium Quad Core N4200 1.1GHz,4,128 SSD,Intel HD Graphics 505,Windows 10,1.63,39640,Intel,0,0,1366,768,135.0942111925629,128,0,10.587593988443924
805.0,HP,Netbook,12.5,1366x768,Intel Core i5 7300U 2.6GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,1.26,74005,Intel,0,0,1366,768,125.36742798669837,256,0,11.211887937471289
806.0,Toshiba,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4,500 HDD,Intel HD Graphics 520,Windows 10,2.1,41558,Intel,0,0,1366,768,100.45466986113651,0,500,10.634845320859826
807.0,HP,Notebook,15.6,1366x768,AMD A12-Series 9700P 2.5GHz,8,2000 HDD,AMD Radeon R7 Graphics,Windows 10,2.04,33513,AMD,0,0,1366,768,100.45466986113651,0,2000,10.419688702238957
808.0,Dell,Gaming,15.6,4K Ultra HD 3840x2160,Intel Core i7 7700HQ 2.8GHz,16,512 SSD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.62,89457,Intel,0,0,3840,2160,282.42399616439724,512,0,11.401513341883968
809.0,Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,1000 HDD,Nvidia GeForce 920M,Windows 10,2.4,32447,Intel,0,0,1920,1080,141.21199808219862,0,1000,10.38736326793552
810.0,HP,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,12,1000 HDD,AMD Radeon RX 580,Windows 10,3.74,93186,Intel,0,1,1920,1080,127.33567457123111,0,1000,11.442352774798065
811.0,MSI,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,512 SSD    1000 HDD,Nvidia GeForce GTX 1070,Windows 10,2.9,128671,Intel,0,0,1920,1080,127.33567457123111,512,1000,11.765014037968218
812.0,Samsung,Ultrabook,13.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,0.81,79866,Intel,0,0,1920,1080,165.6321180513006,256,0,11.288105509275074
813.0,Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,1000 HDD,Nvidia GeForce GT 940MX,Windows 10,1.98,51202,Intel,0,0,1920,1080,141.21199808219862,0,1000,10.843533872764679
814.0,Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256 SSD,AMD Radeon R5 M420,Windows 10,2.18,42081,Intel,0,0,1920,1080,141.21199808219862,256,0,10.647351611387782
815.0,Lenovo,Ultrabook,14.0,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256 SSD,Intel HD Graphics 620,Windows 10,1.32,99047,Intel,0,0,1920,1080,157.3505121487356,256,0,11.503349763934546
816.0,Razer,Ultrabook,12.5,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 7500U 2.5GHz,16,512 SSD,Intel HD Graphics 620,Windows 10,1.29,95850,Intel,1,1,3840,2160,352.4651472131677,512,0,11.47053974847379
817.0,HP,Netbook,11.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,16 Flash Storage,Intel HD Graphics 400,Chrome OS,1.23,20512,Intel,0,0,1366,768,135.0942111925629,0,0,9.928765359720396
818.0,Dell,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,128 SSD    1000 HDD,Nvidia GeForce GTX 1060,Windows 10,4.36,133467,Intel,0,1,1920,1080,127.33567457123111,128,1000,11.801609535254471
819.0,Dell,Notebook,14.0,1366x768,Intel Core i5 6200U 2.3GHz,4,500 HDD,Intel HD Graphics 520,Windows 10,1.76,40226,Intel,0,0,1366,768,111.93520355955211,0,500,10.602268831713166
820.0,Lenovo,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4,500 HDD,Intel HD Graphics 520,Windows 10,2.1,26101,Intel,0,0,1366,768,100.45466986113651,0,500,10.169728906753061
821.0,Toshiba,Ultrabook,14.0,1366x768,Intel Core i5 7200U 2.5GHz,4,128 SSD,Intel HD Graphics 620,Windows 10,1.25,58075,Intel,0,0,1366,768,111.93520355955211,128,0,10.96949055763861
822.0,Lenovo,Ultrabook,14.0,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,512 SSD,Intel HD Graphics 620,Windows 10,1.13,133146,Intel,0,1,1920,1080,157.3505121487356,512,0,11.799201549484032
